resolution_id,complaint_id,department,assigned_officer,work_order_date,resolution_type,materials_used,cost_inr,verified_by_supervisor,citizen_rating,remarks
90aeba4c-6a1a-4540-9693-5f961f12a1a2,0e6bd0ae-3457-449b-acfd-6b311701fa50,Estate Dept,Officer I,2025-05-28T14:38:51,Standard Fix,None,0,Yes,5,Work completed successfully.
53cf3716-6f23-4064-9379-69255e36631d,77bca5ab-d614-476c-b405-a1f81d099633,Contractor-ABC,Officer Q,2024-02-28T09:27:15,Bulb Replacement,Fuse,3966,Yes,4,Work completed successfully.
8cd06f58-8abd-4b27-9692-8dc68a94e8af,a0325f84-7494-41b8-855b-04ae5ac8328f,GETCO,Officer R,2024-01-07T16:34:08,Cable Jointing,Electrical Components,9544,Yes,5,Work completed successfully.
6f7b8c8f-ec70-4b63-9f3e-cb0ca314dc28,094e2da5-ff5b-47d1-aaca-92a484331e2f,VMC Traffic Cell,Officer B,2024-05-07T02:36:57,Standard Fix,None,0,Yes,4,Work completed successfully.
2400062c-474c-4993-8695-5eec3a0cc956,08af8a8e-48d2-4ad5-b4f7-9c93a7a35740,VMC Traffic Cell,Officer K,2025-05-20T00:15:52,Standard Fix,None,0,Yes,5,Work completed successfully.
3bd3679d-1d94-4b58-b2e2-3b790b5af62b,3b2f0019-51d3-4c44-9056-837dd9825516,VMC Electrical Dept,Officer L,2024-11-10T10:48:58,Pole Fix,LED Driver,3045,Yes,5,Work completed successfully.
9e19abc3-f952-4fd0-ab9d-78099013b06f,5f2e8229-2603-4583-91f4-42698b17975e,VMC Drainage Projects,Officer R,2025-02-26T06:57:41,Manhole Cover Replacement,Jetting Machine,12599,Yes,5,Work completed successfully.
acaba496-0fca-4874-8ed1-03f582f593f4,7cf95e1e-6985-4709-a9ca-2c14caf4e90b,Traffic Police,Officer R,2024-04-07T17:54:38,Standard Fix,None,0,No (Pending Check),5,Work completed successfully.
b6ff1350-9637-478c-b603-4ea2028f30c4,bde4795e-e74b-41cf-847d-4583e96d5c50,VMC Drainage Projects,Officer N,2025-10-03T13:08:43,Desilting,Jetting Machine,11422,Yes,5,Work completed successfully.
0b352dfd-9bda-4ded-8e0b-df7ad3c5aa8d,b0f24760-a746-456f-99a0-46ed2e06ac0f,Engineering Wing,Officer R,2025-03-24T07:15:18,Pothole Filling,Cold Mix,39551,Yes,4,Work completed successfully.
7192ee92-e64e-4499-aa12-878f82cd9eb2,edc66320-c07d-46e5-ac4e-4f07ec4bd35a,Hydraulic Dept,Officer X,2025-10-25T01:31:46,Valve Replacement,Clamp,3977,Yes,5,Work completed successfully.
9ecc5313-ed3f-4db6-a646-569716bf6950,61bfa63d-e24c-4767-993e-113375a40ea8,VMC Drainage Projects,Officer Z,2024-05-27T14:37:25,Line Clearing,Jetting Machine,14930,Yes,4,Work completed successfully.
ec1bda43-1d29-458a-aebc-193269fd8243,7dada6be-7092-4d2a-83f4-39822a126ac1,VMC Town Planning,Officer N,2025-07-03T22:56:28,Standard Fix,None,0,Yes,4,Work completed successfully.
321864a3-d4fc-49e7-a9b0-cd52425a718a,c4e9a4d0-a5a4-42e5-9646-62ee2bce04ac,VMC Cattle Nuisance Control,Officer K,2026-01-26T07:05:37,Standard Fix,None,0,Yes,4,Work completed successfully.
08aa4816-f212-48fd-8b8c-ee48f0fa4de3,768b672f-60fd-4e4d-9ad1-60dffe2675c9,Engineering Wing,Officer Y,2024-06-03T10:25:59,Patch Work,Paver Blocks,18515,Yes,5,Work completed successfully.
eadf05ea-b40d-4982-aca2-e0bb6205ca03,7da5f93a-83cb-4807-95a7-fc6e5dd80169,Contractor-XYZ,Officer E,2024-10-05T20:50:11,Site Clearance,Fuel/Labor,644,Yes,4,Work completed successfully.
311ffe61-6dca-4bff-874c-f150712e9b3b,4251b86f-b266-468c-9470-fc25b80d53da,VMC Town Planning,Officer P,2025-10-08T01:52:25,Standard Fix,None,0,Yes,3,Citizen requested rework.
aefcc860-7312-4131-b409-c882fa83e31e,be26fbdd-36e9-4a5e-ad51-ce440cb5438b,Estate Dept,Officer L,2025-08-13T02:32:00,Standard Fix,None,0,No (Pending Check),5,Work completed successfully.
cb05018a-ffa0-45cf-882b-d931685da2e6,32595ff9-26d5-4172-9e58-a94782ac6505,Sewerage Board,Officer K,2024-11-21T07:50:51,Desilting,Pipes,12081,Yes,4,Work completed successfully.
7024d10a-afd5-4dc1-8b45-7cffaf12b416,a1ae57d8-81f8-4e69-93ed-864a09e7c8ba,Hydraulic Dept,Officer Y,2024-02-19T10:04:12,Contamination Check,Chlorine Tablet,6581,Yes,4,Work completed successfully.
ea108266-d362-478f-ad63-9297b74f8af2,d79eb2e5-ba02-4a5e-9fe9-6201b887b5e3,Contractor-XYZ,Officer W,2024-04-23T14:54:49,Site Clearance,Fuel/Labor,969,Yes,5,Work completed successfully.
e416cd6f-22ea-48d8-88c6-32d8b4b68c19,d4bad2a6-efd4-43f8-8d56-2bed935ca23e,VMC Cattle Nuisance Control,Officer P,2024-07-15T09:30:40,Standard Fix,None,0,Yes,4,Work completed successfully.
d3e5a7db-fd45-4976-bbf8-76932b95485a,a60bfea7-3323-4e0b-93dc-a3b783c1ddd5,VMC Cattle Nuisance Control,Officer N,2025-11-05T20:00:10,Standard Fix,None,0,No (Pending Check),5,Work completed successfully.
1681cf24-e186-47a4-a5de-550fdd20ae18,24e973c9-96ef-4a17-90fd-68972603ba43,VMC Town Planning,Officer K,2025-06-15T08:18:15,Standard Fix,None,0,Yes,4,Work completed successfully.
1b07dea0-995b-48a5-8b70-122db614ca2c,eed7d80d-1cea-402d-95d3-2013b99628e1,Traffic Police,Officer S,2025-07-29T15:49:08,Standard Fix,None,0,No (Pending Check),4,Work completed successfully.
cd6c92ba-9f8e-4adc-817c-23955ff7ae45,b496d8cb-64a4-408c-aeb4-7e7f04518a45,Hydraulic Dept,Officer C,2024-03-22T12:37:19,Valve Replacement,Clamp,2293,Yes,5,Work completed successfully.
b4d6d855-8def-4675-8c7e-1fd4ebda7dd5,a176262b-f492-4083-9221-e7d777675023,VMC Roads Dept,Officer A,2025-03-18T21:35:26,Pothole Filling,Paver Blocks,28155,Yes,5,Work completed successfully.
1129d557-1068-474e-869f-14aa87c6fe8e,5c46d0d6-5d62-487e-8562-76bb57159b41,VMC Water Works,Officer F,2025-03-21T02:22:40,Leakage Plug,Clamp,1496,Yes,5,Work completed successfully.
97dc6050-c68a-45e0-9855-00620b6bb67c,c9e2f644-b3ac-404e-841a-705e8fa934a1,MGVCL (Power),Officer Y,2024-07-05T20:15:58,Fuse Repair,Electrical Components,6074,Yes,5,Work completed successfully.
5d852ad3-a99e-413f-b876-0f17dad815ed,f724d96e-1967-4429-881f-fab1f8e34fe9,Estate Dept,Officer B,2025-03-26T16:46:39,Standard Fix,None,0,Yes,5,Work completed successfully.
6adff138-e874-4f16-97a2-0feed8adad88,ec313a0a-51d1-4d0c-b3b3-d886876ae88d,MGVCL (Power),Officer E,2024-02-21T21:01:53,Transformer Maint,Electrical Components,7859,Yes,5,Work completed successfully.
6b30a6b6-0445-4d54-a79d-5494fae9fbb3,56daa670-9a62-4dcb-9127-f76b91c655a4,VMC Solid Waste Mgmt,Officer E,2024-06-03T15:49:07,Site Clearance,Fuel/Labor,641,No (Pending Check),5,Work completed successfully.
593d7436-ad2c-4dae-9d9f-6feffa414984,e4e7b57d-2ab4-4bee-bec8-f84e076018bc,GETCO,Officer K,2025-02-04T18:50:12,Fuse Repair,Electrical Components,1285,Yes,5,Work completed successfully.
1da0c677-051c-4c22-b572-8637430560e3,41611637-ff74-41de-a9bd-0a854a0e5ed8,VMC Traffic Cell,Officer Q,2024-01-25T02:27:37,Standard Fix,None,0,Yes,5,Work completed successfully.
0edaf4bf-dfde-47ab-b4fc-3c205d005b04,8f45991b-2ab7-4879-8066-03ca1ac76d0c,Sewerage Board,Officer K,2024-01-15T10:16:15,Line Clearing,Concrete Cover,3795,Yes,5,Work completed successfully.
c017dfa2-038c-4759-9c7e-4932f36d880a,73c4907f-58ee-4c30-98d8-9cd27627ba17,GETCO,Officer A,2025-03-03T14:13:48,Fuse Repair,Electrical Components,5813,Yes,5,Work completed successfully.
c1d73b9e-d617-4df1-807e-491fb376cd28,c7d38d56-ee1d-4c3f-8fb9-1bc2369c4f54,VMC Town Planning,Officer M,2025-05-15T16:44:04,Standard Fix,None,0,Yes,4,Work completed successfully.
0f427d15-7430-46af-8571-fc7de5591116,2ac208e7-a35a-4e45-9cd8-cff155fa35ce,VMC Drainage Projects,Officer N,2024-12-14T08:47:23,Line Clearing,Pipes,14212,Yes,5,Work completed successfully.
ef7d3321-a5ba-4ee4-8de6-c21375c262e8,84ee50ff-1676-42c5-a52a-507a6a4ede45,Sewerage Board,Officer I,2024-02-09T03:56:05,Desilting,Pipes,8221,Yes,5,Work completed successfully.
3133ac32-d37d-4cce-aa6e-dbf980bdaa42,37bbcbd6-fed8-49ef-9b25-b0d0d8f095f1,VMC Roads Dept,Officer A,2025-09-07T07:03:24,Pothole Filling,Paver Blocks,7156,Yes,5,Work completed successfully.
c753afb3-b242-4255-9aa1-308b384aec01,8e692213-8c8d-48cd-a8d0-bdc15aeba46b,Engineering Wing,Officer R,2024-06-26T04:07:00,Resurfacing,Paver Blocks,12014,Yes,5,Work completed successfully.
6b209942-720f-433f-ad28-579c346efa3c,293769bf-21dd-46d9-9369-28769216892f,VMC Cattle Nuisance Control,Officer I,2025-11-07T01:06:21,Standard Fix,None,0,No (Pending Check),5,Work completed successfully.
5bb76951-b383-4148-80e4-d996a967ccff,97efc255-a31b-4547-b988-db12dc7974e2,Contractor-XYZ,Officer F,2024-07-06T01:48:30,Site Clearance,Fuel/Labor,294,Yes,3,Citizen requested rework.
b575b8d4-6676-4b6c-921f-d61cfa38496a,cbccc5e1-11c9-437b-8238-ef2af4ce90d8,Engineering Wing,Officer U,2024-09-11T06:34:41,Resurfacing,Cold Mix,20176,Yes,5,Work completed successfully.
4d597eaf-74ed-43b6-85bb-6a761e6e72f9,cc3244d9-c62f-4bb2-90ba-708491ade487,Contractor-XYZ,Officer H,2024-10-01T11:16:49,Site Clearance,Fuel/Labor,210,Yes,5,Work completed successfully.
ccb8831d-d858-4abd-ab68-bcea05752a94,36fbda49-5913-49dd-94ed-00f4a448e934,Contractor-ABC,Officer S,2024-07-05T22:11:42,Wiring Repair,Fuse,4411,Yes,5,Work completed successfully.
c2f4c335-a8c1-4ca4-a969-dd222a001144,29f3ed58-5bfd-4913-aa1a-9aee1fc9cedf,Contractor-ABC,Officer D,2024-10-22T05:40:28,Pole Fix,Fuse,3670,Yes,5,Work completed successfully.
4c6af6f7-bbd1-46b0-a28d-332523bfb212,315e3e93-fc53-4174-b84e-ca119a0dabdb,GETCO,Officer I,2025-06-25T12:14:36,Fuse Repair,Electrical Components,6109,Yes,4,Work completed successfully.
9ab9e79d-e07f-4116-a9a6-cab619503c71,10cc05d2-4cc4-426a-8cc8-31bd7491a210,Contractor-XYZ,Officer H,2025-05-11T06:23:42,Site Clearance,Fuel/Labor,468,Yes,5,Work completed successfully.
b0d76cc4-ee5b-4e24-b386-38ec6cc87bb4,7c4bd342-6023-498a-b230-d119b19ffa88,MGVCL (Power),Officer M,2024-02-14T04:13:29,Fuse Repair,Electrical Components,6395,Yes,4,Work completed successfully.
67ad5d52-4356-4f61-b8e7-d2c81402a317,118314aa-e347-462b-a380-2a6921795ffb,GETCO,Officer U,2024-07-22T15:21:40,Cable Jointing,Electrical Components,5104,Yes,5,Work completed successfully.
8ef189db-2d0c-4291-bd97-f9f3edbf096f,ab165a43-8aef-472a-a0ff-f86eaa3c2b6b,VMC Solid Waste Mgmt,Officer S,2024-07-21T04:28:32,Site Clearance,Fuel/Labor,717,No (Pending Check),3,Citizen requested rework.
828db493-e231-4888-be9b-cb7d26569a97,c17aa285-6643-4bd7-b9e0-ae59af04fd23,Estate Dept,Officer M,2024-10-29T05:39:27,Standard Fix,None,0,No (Pending Check),5,Work completed successfully.
1a71aeef-f25f-48d2-9531-dd4a5bada108,b758fa97-6098-406b-90a7-6a98a2a3109e,Contractor-ABC,Officer U,2024-03-04T18:04:43,Pole Fix,Cable,4760,Yes,4,Work completed successfully.
805c67b6-7464-4507-9d97-777ba78a838c,f5e768f4-0044-4a96-9c36-2fc31f8d20cf,Animal Shelter NGO,Officer H,2025-05-07T14:05:30,Standard Fix,None,0,Yes,5,Work completed successfully.
10e7ada5-41af-4ac5-8f62-3098aa7ae262,ca95e611-8274-4acc-9a3d-8db7862fa700,VMC Town Planning,Officer Q,2024-06-24T19:10:22,Standard Fix,None,0,No (Pending Check),5,Work completed successfully.
b913184b-d649-4007-b192-2415cfb44c9e,170a25ff-d32b-45ef-a879-0b36b031b2a7,GETCO,Officer R,2025-08-30T01:52:57,Cable Jointing,Electrical Components,8837,Yes,5,Work completed successfully.
6b41e0e6-1122-49d2-843c-ef82050daa70,d88b0d6b-3b42-418a-b905-9113541185eb,VMC Drainage Projects,Officer C,2024-11-27T05:23:53,Desilting,Jetting Machine,4120,No (Pending Check),5,Work completed successfully.
ba5fca02-0ebf-4863-9587-4f9bdc1e2fa6,c3288c7f-0b19-4968-b5b9-91ac20165f41,Animal Shelter NGO,Officer I,2025-11-12T08:36:31,Standard Fix,None,0,No (Pending Check),3,Citizen requested rework.
fd67e6a2-b359-46bc-a9f3-41414b8cf70c,eb349a86-5f0d-4d77-a712-7d4e0a73b111,Animal Shelter NGO,Officer Y,2024-08-14T22:05:32,Standard Fix,None,0,Yes,5,Work completed successfully.
29e2c542-e1bb-4c24-b1eb-85b79dda829a,3547d0ca-7b88-400e-b050-e5300a9b6eee,Sewerage Board,Officer K,2025-06-12T08:17:17,Manhole Cover Replacement,Pipes,13242,Yes,3,Citizen requested rework.
03e71488-df27-4106-b9b7-8da0af84aa4c,02dd0abd-4611-49c9-863e-7506bf34db8d,VMC Drainage Projects,Officer S,2024-02-23T04:36:48,Line Clearing,Jetting Machine,14870,Yes,4,Work completed successfully.
152ccb7e-a0c7-479f-ac54-a9f7df06d9aa,d722b6f1-d653-4597-9f00-01e2ecefbb7f,Contractor-XYZ,Officer L,2025-12-10T18:35:35,Site Clearance,Fuel/Labor,817,Yes,5,Work completed successfully.
bd15e9ac-f944-47f7-9262-218d9bc9d294,647e72c6-8c00-4a3f-bc0c-4d0d5902ea95,Contractor-XYZ,Officer H,2024-02-23T02:45:08,Site Clearance,Fuel/Labor,311,Yes,5,Work completed successfully.
71b6710b-7434-425e-b17f-a5fa252101ec,fdfc585d-9dd6-4454-8c23-98cf91297d58,Contractor-ABC,Officer G,2024-11-08T03:02:52,Pole Fix,Fuse,3644,Yes,4,Work completed successfully.
ed2d7772-4632-4099-8c6e-c78d1ceeb9ba,293f655a-79c2-432d-8038-5585d40b0da2,Traffic Police,Officer E,2024-11-29T23:46:17,Standard Fix,None,0,Yes,5,Work completed successfully.
78913ac1-2b29-41c9-bd11-c98f0cb23be3,b12d62ca-f647-4861-8592-195806ec8223,Engineering Wing,Officer C,2025-09-08T05:54:45,Patch Work,Paver Blocks,29908,Yes,4,Work completed successfully.
3c596b4b-7962-43f3-a5ea-ab73355c8d52,1bdf9813-90f4-4b8f-a8e5-7c8fabee5fb9,VMC Roads Dept,Officer S,2025-03-04T16:07:04,Pothole Filling,Paver Blocks,26738,Yes,5,Work completed successfully.
3db38ac2-0638-4b0e-89cb-5c24ecd2a410,1c56765c-8ce7-4fd1-ac0e-0a37cd6cb173,MGVCL (Power),Officer G,2025-03-25T06:40:00,Fuse Repair,Electrical Components,6060,Yes,5,Work completed successfully.
3d5db761-0dcd-42f9-aabf-0e0eb7886709,ef925144-8fb2-4214-9135-b42d41438732,Hydraulic Dept,Officer X,2024-09-01T06:41:49,Valve Replacement,Chlorine Tablet,7023,Yes,4,Work completed successfully.
86cf3d5f-1458-4460-8925-85b20b6df682,85f1baec-a3ce-414b-bed9-0fb5b847967b,VMC Traffic Cell,Officer Z,2026-01-03T02:55:32,Standard Fix,None,0,Yes,5,Work completed successfully.
85e8626b-92b3-4de5-a3b3-01a8db0324a0,f678da2a-37eb-4d45-852a-a2d722b1d587,Traffic Police,Officer T,2024-08-10T09:27:21,Standard Fix,None,0,Yes,5,Work completed successfully.
c9b2a77b-96a8-4f78-ae4e-3e17cd2a005a,98be8192-b20b-4b7a-bb37-99f54bbb4aa8,VMC Town Planning,Officer A,2025-10-01T03:46:26,Standard Fix,None,0,Yes,4,Work completed successfully.
5c358beb-33b1-46a1-b039-115d1a27a0f9,a0da2442-6bcc-4bb7-bd13-b4292c8b6914,Sewerage Board,Officer N,2024-10-06T13:09:52,Desilting,Concrete Cover,4548,Yes,3,Citizen requested rework.
430f3346-2304-4dce-94e4-44ef74883ee8,fa351c72-714c-4146-9c36-447aea8d5d50,Contractor-XYZ,Officer A,2024-09-16T18:13:25,Site Clearance,Fuel/Labor,935,Yes,4,Work completed successfully.
e755cfdd-7dcd-4596-84ea-ed1fc79e3fd9,d41cd1f0-1840-462d-9f54-959e856c41ec,VMC Traffic Cell,Officer M,2025-08-25T18:59:18,Standard Fix,None,0,No (Pending Check),5,Work completed successfully.
2c7e3c69-bd25-4da1-9ecd-5318de9f2ec2,5a17027f-9fb1-499d-b099-6fffe41116f0,GETCO,Officer Z,2025-02-11T14:46:33,Cable Jointing,Electrical Components,3073,Yes,5,Work completed successfully.
4eef1f8e-3111-4c88-a601-821965a69da3,63bcd31a-eb45-474b-82ee-4260811251ed,Estate Dept,Officer V,2025-12-02T00:23:58,Standard Fix,None,0,Yes,5,Work completed successfully.
4898917f-c51d-49ef-921a-b3ed542f7b22,a251ad83-b695-4aa6-8b4a-309cf7eddf16,VMC Traffic Cell,Officer R,2024-10-09T13:38:34,Standard Fix,None,0,Yes,4,Work completed successfully.
a35fcc86-d858-459a-9622-c0f4e45695e5,644b94f2-b033-4980-a19f-01a0f6d4e07a,VMC Electrical Dept,Officer U,2024-06-16T17:20:03,Pole Fix,Cable,1389,No (Pending Check),5,Work completed successfully.
c9b6fa00-0075-4af6-b113-6621f3673d41,e4ed5e42-969d-4002-a8e5-aced2729a423,VMC Electrical Dept,Officer V,2024-05-18T00:32:52,Bulb Replacement,Fuse,3892,Yes,4,Work completed successfully.
477ec04a-4527-4256-8bc8-0f44c68d4254,47662d69-4261-48cc-9617-e6e7cf74483e,Animal Shelter NGO,Officer R,2024-09-05T00:15:00,Standard Fix,None,0,Yes,4,Work completed successfully.
de694024-3499-4baa-8e32-7a1a3e4b059b,5e73053c-1ea6-4c87-afbe-04e8f409d9e7,Estate Dept,Officer M,2024-12-20T21:10:27,Standard Fix,None,0,Yes,5,Work completed successfully.
fcfd6b8a-a24d-43a6-ae22-50c522ae4839,5e7d6fc3-dc53-474f-bf5a-787095bfb7e9,MGVCL (Power),Officer D,2025-05-09T15:29:43,Cable Jointing,Electrical Components,6190,Yes,5,Work completed successfully.
6b2ce7ff-ecb6-4215-a976-2800b9f8aaf5,38e8dca0-ccd0-4d81-8ae9-d31cdd55d81f,Engineering Wing,Officer U,2024-09-02T17:37:47,Resurfacing,Bitumen Mix,24032,Yes,5,Work completed successfully.
fc8add6f-e1f6-4c23-9ebf-de2dede005b3,75966680-e80a-4f02-a712-27e40a83a580,VMC Water Works,Officer T,2025-05-07T10:59:20,Contamination Check,Valve,3271,No (Pending Check),5,Work completed successfully.
c6f80be9-91d4-4997-a478-62b997e65af3,bddb3209-0d61-4ec7-8c0f-9fc089547d5a,VMC Water Works,Officer R,2025-07-28T15:10:30,Valve Replacement,Valve,4598,No (Pending Check),5,Work completed successfully.
e1c01fd3-beb7-4b1a-96da-96c2fc8cc8b2,bdaa915e-ab40-4613-a50e-2010f425ae15,Traffic Police,Officer B,2024-10-20T15:24:27,Standard Fix,None,0,Yes,4,Work completed successfully.
6ed612a8-2ce1-4312-98f8-7d10c6c58c50,f47c0a72-7e95-412f-9269-93361516bb79,GETCO,Officer F,2025-10-05T16:10:39,Fuse Repair,Electrical Components,9169,Yes,5,Work completed successfully.
f35f95a7-3278-475b-b106-009fcca065a4,4a4715ce-ff6b-4c8d-8f47-d7934074732b,Sewerage Board,Officer S,2025-03-04T02:32:32,Line Clearing,Pipes,6526,Yes,5,Work completed successfully.
8b47ef87-251c-489a-a50c-8618ca7b92e6,5e20a9d7-b290-4c2d-a1c8-8f80e94fe5b8,Sewerage Board,Officer Z,2024-02-28T17:48:55,Line Clearing,Concrete Cover,10369,Yes,5,Work completed successfully.
0a827071-01cf-4a3a-82ed-5170723ca201,1ee48f36-4af5-4272-b1f0-11dca43d38f0,Sewerage Board,Officer D,2025-06-26T05:53:35,Line Clearing,Jetting Machine,14472,Yes,5,Work completed successfully.
bd29b27c-bb05-48b1-9655-b60736d30717,9296e7ba-2cf6-402d-825b-9c75554ddfbb,MGVCL (Power),Officer U,2024-07-11T21:01:39,Fuse Repair,Electrical Components,1114,Yes,5,Work completed successfully.
7ecc8f8c-0c98-4c71-9b70-8aa32950a620,14857af4-0e7d-4a3c-a710-64e950ac0598,Hydraulic Dept,Officer B,2024-06-28T14:05:28,Leakage Plug,Clamp,7217,Yes,5,Work completed successfully.
f2a461a8-6521-4c07-9a06-26de86d507c6,e6d481bc-0476-4b69-a5c4-d215d80cc7b3,Contractor-ABC,Officer M,2024-04-13T02:35:08,Pole Fix,Fuse,4855,Yes,5,Work completed successfully.
c80589a4-009f-4f67-a65c-9dfa66d7fbb9,fb4a9b59-5f0c-4129-84a3-1d191c497c56,MGVCL (Power),Officer F,2024-09-27T11:29:07,Cable Jointing,Electrical Components,5239,No (Pending Check),4,Work completed successfully.
58c246b0-e246-41ad-bf4b-6730a503fb0d,bff123fd-2535-4267-9163-b9459479e38e,VMC Roads Dept,Officer K,2024-10-30T07:00:12,Resurfacing,Bitumen Mix,14052,No (Pending Check),5,Work completed successfully.
0aad16a3-23ac-4fda-b74a-049b06e7d897,dcec6b1f-a633-4008-bd66-6b01e5c89503,VMC Town Planning,Officer S,2024-04-29T15:26:57,Standard Fix,None,0,Yes,5,Work completed successfully.
570df2f4-7c8d-4dd9-b6dc-b5d3704f2e08,23fd9e69-c2c5-4058-96b5-f19ae3c99054,MGVCL (Power),Officer T,2024-07-24T00:48:08,Fuse Repair,Electrical Components,4262,Yes,5,Work completed successfully.
0d82cc97-7cd3-4c34-9b2e-04eb74b8c4a3,e526bb3b-5a6f-4466-8f1e-07e5b1ff30d4,VMC Electrical Dept,Officer G,2024-10-20T14:27:41,Pole Fix,LED Driver,1751,No (Pending Check),4,Work completed successfully.
c3954f91-403a-4526-bff0-6e9511384ed0,e0bf0170-a9e0-458c-af8e-1fcb6c9fd9de,VMC Solid Waste Mgmt,Officer D,2024-03-05T15:07:37,Site Clearance,Fuel/Labor,316,Yes,5,Work completed successfully.
d30a81fb-c62d-4125-9620-54900d98c8a4,725c6417-1a7c-479f-9ac1-ca43f4bdd1ea,GETCO,Officer R,2025-11-06T02:43:56,Transformer Maint,Electrical Components,9073,Yes,5,Work completed successfully.
8d8130ef-839a-4b3c-be9a-cc0398f3ceb0,fa053a54-c8ef-4b44-9f4f-e0f23e411668,VMC Cattle Nuisance Control,Officer P,2024-01-07T03:22:22,Standard Fix,None,0,Yes,5,Work completed successfully.
678ee5c7-a7f4-4dc3-824f-63fb62b8467a,62208211-beb8-4225-9322-4f74b2af8da9,VMC Roads Dept,Officer X,2024-12-09T20:07:36,Resurfacing,Bitumen Mix,44325,No (Pending Check),4,Work completed successfully.
0d870b64-710e-4a62-916a-8e8f6194f0a0,4d4f989a-9edf-4229-89b1-c0685770dd91,Estate Dept,Officer L,2025-10-18T18:53:24,Standard Fix,None,0,Yes,5,Work completed successfully.
4aef5c91-b498-4437-8b6e-e02da11a0c21,7768c697-aea3-4b18-a7bc-7c8e1509ecd8,VMC Cattle Nuisance Control,Officer R,2024-10-27T08:38:20,Standard Fix,None,0,Yes,4,Work completed successfully.
9ab60a92-012e-4a45-b362-fda3e9cda6b8,a9cfd68f-88ff-4397-8244-5bf913cbbf54,Engineering Wing,Officer Y,2024-04-15T17:22:28,Patch Work,Paver Blocks,9035,Yes,3,Citizen requested rework.
682ef7ab-6dac-4f19-a53c-46d3db50f3c4,e8ba856e-d009-4791-87a9-53ee12cf1b7b,Contractor-ABC,Officer D,2025-03-22T03:27:41,Wiring Repair,Cable,5000,Yes,4,Work completed successfully.
71d28ff8-79c6-48a5-9d53-d7c63ad04e4b,8025e6de-9604-42c2-b96d-a96c837b5be1,VMC Solid Waste Mgmt,Officer R,2026-01-30T20:29:11,Site Clearance,Fuel/Labor,877,Yes,5,Work completed successfully.
1aac3c05-ed72-4063-9e37-741bf295bc31,13c30b85-8885-4251-aef9-902af3b57541,GETCO,Officer X,2025-06-13T03:58:47,Cable Jointing,Electrical Components,6483,Yes,5,Work completed successfully.
e0afc54a-9047-4360-a3df-b3ec62f07c07,fcc48944-4f9c-48e6-b89f-48306f5fea79,GETCO,Officer D,2024-02-11T03:16:48,Fuse Repair,Electrical Components,2191,Yes,5,Work completed successfully.
e6c1c230-7dd6-4657-afa2-01f8690f3058,e9ca231c-a98e-4a16-94c2-cb1a67912d30,Traffic Police,Officer S,2025-10-29T23:58:10,Standard Fix,None,0,Yes,5,Work completed successfully.
0b61cf32-d36b-4e67-9b81-f2a4a423934c,df20d80a-e5fb-4e9b-b9f4-191bd8a1d6a9,VMC Drainage Projects,Officer B,2024-11-03T09:52:26,Desilting,Concrete Cover,4992,Yes,5,Work completed successfully.
4aef4af4-1e49-422c-a9f0-8717501a44f4,b4a322ad-a8af-405a-a51d-41d6a06dab81,Animal Shelter NGO,Officer R,2025-06-10T05:38:44,Standard Fix,None,0,Yes,4,Work completed successfully.
7faed4b5-16e0-4184-a696-8c478536cc0f,30a47027-128b-49ab-bb92-1497bf9c57d7,VMC Solid Waste Mgmt,Officer M,2025-01-16T19:25:20,Site Clearance,Fuel/Labor,557,No (Pending Check),5,Work completed successfully.
ff66bffd-00fd-46a8-8b95-7456250f98f0,9f3b56f9-bb62-41ab-8227-fe11ca7e8117,Contractor-ABC,Officer Q,2025-09-10T17:47:57,Bulb Replacement,LED Driver,1357,No (Pending Check),3,Citizen requested rework.
4cd8a543-8a87-4091-ad45-073fb88af678,673c221e-59d5-48bc-a5f7-a3620c073ba2,MGVCL (Power),Officer P,2024-08-24T04:20:16,Fuse Repair,Electrical Components,8168,Yes,4,Work completed successfully.
b5a2a726-b274-4425-ab90-b4c638373d00,5cd00566-795e-4936-9148-5541608dbefe,VMC Electrical Dept,Officer V,2025-10-11T17:02:55,Wiring Repair,Cable,3188,Yes,5,Work completed successfully.
3828ed2c-fb37-4fae-90d6-d87661b762f9,86e8b0ec-e399-463e-b4e6-da58d936fd62,VMC Town Planning,Officer X,2024-04-07T01:44:40,Standard Fix,None,0,Yes,4,Work completed successfully.
2ecf0c0a-d195-46e4-9a81-d8a0bacd1d41,a7bb7b9f-73ec-43b1-bca9-ad09b4fffa6f,Contractor-ABC,Officer P,2026-01-27T10:18:34,Bulb Replacement,Cable,1602,Yes,2,Citizen requested rework.
5e72fcfc-d538-4202-b87a-df640b2ad7cd,6390624f-57c9-4f24-9250-1f8869ede19b,VMC Traffic Cell,Officer H,2025-12-16T08:52:40,Standard Fix,None,0,Yes,5,Work completed successfully.
de022a15-6369-42b3-97b4-64810316256f,f39f642a-9a47-4e26-b676-f88759a88e9a,MGVCL (Power),Officer Q,2025-10-23T08:57:00,Cable Jointing,Electrical Components,345,No (Pending Check),5,Work completed successfully.
ac1b64df-a88c-4af5-804d-4b543239bdc7,cad73f7b-4c35-425a-a695-5e81be3848e2,VMC Cattle Nuisance Control,Officer J,2025-04-16T06:42:35,Standard Fix,None,0,Yes,5,Work completed successfully.
