id,timestamp,category,sub_category,zone,ward,latitude,longitude,description,source,status,severity,closed_timestamp,resolution_days
44e57d02-96b8-48b7-ae90-a509055f107a,2025-10-29T10:58:50.979938,Encroachment,Illegal construction,West,Ward 10,22.322492970556794,73.15104037951895,illegal construction at Subhanpura.,Twitter,Open,Critical,,
ed4ddf5a-51cd-4ac9-a6e0-97f0967457ae,2025-11-24T22:10:47.979938,Drainage,Overflowing manhole,South,Ward 16,22.247064272743344,73.20972569681416,Facing overflowing manhole daily at Tarsali.,Website,Open,Low,,
351b4406-aa9d-4888-980d-0d5577314243,2025-11-17T06:04:41.979938,Streetlight,Dark spot,West,Ward 15,22.322648265720844,73.1505855713847,Severe dark spot observed near Gotri.,Website,In Progress,Critical,,
d28f27e0-5fa3-497f-982c-9bee1eb51fa9,2026-01-23T08:23:27.979938,Water,Pipeline leakage,West,Ward 10,22.315327272354487,73.15785922184995,"Please fix pipeline leakage near Subhanpura, it is causing problems.",Nagar Nigam App,In Progress,High,,
50a7ecd0-d0cf-4d19-92e3-a02479496187,2025-12-04T21:08:41.979938,Drainage,Clogged drain,West,Ward 11,22.279788098882044,73.13282149506561,"Vasna-Bhayli has clogged drain, please check.",Website,Resolved,High,2025-12-08T17:08:41.979938,3.83
4aaa5f73-6ac8-47cc-aea5-0264cfac4066,2025-07-27T07:22:36.979938,Drainage,Clogged drain,South,Ward 12,22.252710070969613,73.18796315174475,clogged drain reported multiple times but no action at Makarpura.,Twitter,Closed,High,2025-07-28T13:22:36.979938,1.25
f30b3d84-0895-4131-962d-32fca8bbd97f,2025-02-02T21:04:27.979938,Streetlight,Dark spot,West,Ward 11,22.280993168676453,73.13754504044138,Severe dark spot observed near Vasna-Bhayli.,Website,In Progress,Low,,
2db31b42-4378-4f53-8210-49a025d55ce2,2025-12-20T21:10:47.979938,Stray Animals,Cattle on road,East,Ward 1,22.306054347054307,73.2074107751822,Urgent help needed for cattle on road near Laheripura.,Website,In Progress,Critical,,
7e7343bf-5d30-497a-bd71-f2cd3f36ca45,2025-10-26T23:52:02.979938,Garbage,Garbage not collected,North,Ward 8,22.308877477255173,73.20402336455132,"garbage not collected at Nagarwada. Kids are playing nearby, dangerous.",Website,Resolved,High,2025-11-07T02:52:02.979938,11.12
04609a76-30f9-4d77-8d2e-be5e5fbb179f,2025-11-07T09:47:31.979938,Traffic,Wrong side driving,West,Ward 14,22.341669385681367,73.16570920693697,wrong side driving reported multiple times but no action at Gorwa.,WhatsApp,Open,Medium,,
664a5ac4-11ce-4e33-b6fd-b0134ffc0c4f,2025-02-27T22:59:35.979938,Encroachment,Illegal construction,Central,Ward 5,22.29390337116265,73.19067151519546,Facing illegal construction daily at Raopura.,WhatsApp,Resolved,Critical,2025-03-10T14:59:35.979938,10.67
b93bef95-010a-498e-90ee-0b440ffae9ee,2025-06-12T15:24:47.979938,Stray Animals,Cattle on road,South,Ward 16,22.247192010356052,73.20123931075378,"Tarsali has cattle on road, please check.",WhatsApp,Closed,Low,2025-06-19T13:24:47.979938,6.92
469b5aa9-92e6-4ea7-90c3-89fb9313a63c,2025-04-30T22:39:39.979938,Garbage,Dead animal on road,Central,Ward 5,22.293937227677592,73.202904571464,dead animal on road reported multiple times but no action at Raopura.,Nagar Nigam App,In Progress,Critical,,
ae04c105-a68c-4fbc-8e57-183482da0394,2025-03-08T10:05:20.979938,Water,Low pressure,South,Ward 17,22.28720150614362,73.20155679540008,low pressure reported multiple times but no action at Manjalpur.,WhatsApp,Closed,High,2025-03-16T06:05:20.979938,7.83
182982a4-b5d4-42f9-88fa-32b14e8f5172,2025-04-02T04:23:24.979938,Garbage,Garbage not collected,South,Ward 18,22.236403786589815,73.17852377070965,garbage not collected at Maneja. Very bad smell.,Call Center,Open,Medium,,
32b486b1-da18-4e56-b878-993e9c194e76,2026-01-21T16:34:27.979938,Road,Resurfacing needed,West,Ward 10,22.315058269374113,73.16572083696825,resurfacing needed since last 3 days in Subhanpura area.,WhatsApp,Resolved,Medium,2026-01-24T05:34:27.979938,2.54
5728c288-2cbc-4a1d-a485-1a6757aee779,2025-03-29T06:01:19.979938,Streetlight,Blinking light,North,Ward 13,22.352680570947552,73.18546540815302,"Severe blinking light observed near Chhani. Kids are playing nearby, dangerous.",WhatsApp,In Progress,Low,,
b4ca68d6-8a19-4a8c-b568-9a5d7a24649d,2025-03-05T15:48:21.979938,Traffic,Wrong side driving,North,Ward 2,22.339515227783796,73.2122103366271,Facing wrong side driving daily at Harni.,Website,Open,Medium,,
11af4d00-d3d0-48de-b738-906cd9dcee52,2025-09-16T04:42:40.979938,Streetlight,Dark spot,South,Ward 4,22.287358433467617,73.21184051005845,dark spot reported multiple times but no action at Pratapnagar.,Twitter,Closed,High,2025-09-22T22:42:40.979938,6.75
c6d54dba-25ce-427c-b4c4-d3f0f7c5aeb3,2025-09-29T19:17:15.979938,Garbage,Dead animal on road,East,Ward 9,22.31927491305153,73.23852132590389,Urgent help needed for dead animal on road near Ajwa Road.,Call Center,Resolved,Critical,2025-10-13T10:17:15.979938,13.62
0f9f6bc5-7cb4-470a-86de-07e25be822fa,2025-10-16T12:27:25.979938,Encroachment,Hawkers on road,West,Ward 15,22.322949195409887,73.14216582443112,Facing hawkers on road daily at Gotri.,Website,Closed,Medium,2025-10-24T11:27:25.979938,7.96
3ccb5041-2301-463d-bf8e-20a1e3ad6ae1,2026-01-08T17:49:10.979938,Traffic,Illegal parking,South,Ward 17,22.268766634302832,73.18864422703174,Severe illegal parking observed near Manjalpur.,Call Center,Open,Low,,
630b1c8f-f9c4-410a-99fb-aff8b2fd80b7,2025-06-15T23:24:48.979938,Traffic,Illegal parking,South,Ward 18,22.23647427430739,73.17563047337028,illegal parking at Maneja.,Nagar Nigam App,Open,Low,,
b7ac9946-2d12-4bfe-898e-0f0b56300205,2025-03-19T00:07:05.979938,Water,Low pressure,East,Ward 9,22.312995306701396,73.24536090910628,Severe low pressure observed near Ajwa Road.,WhatsApp,Resolved,Low,2025-03-25T14:07:05.979938,6.58
be6846c0-f54d-48f3-a95e-ac870f58f857,2025-03-22T10:40:54.979938,Water,Contaminated water,South,Ward 17,22.2850051683053,73.20060008119749,contaminated water since last 3 days in Manjalpur area.,Nagar Nigam App,Closed,Medium,2025-03-28T04:40:54.979938,5.75
b1c4b3b4-261f-40d7-ad03-bfa7424c86bf,2025-10-28T04:41:00.979938,Encroachment,Hawkers on road,West,Ward 14,22.334129674433353,73.15785795849801,Facing hawkers on road daily at Gorwa.,Website,Closed,Critical,2025-11-08T19:41:00.979938,11.62
8c9511d5-748c-45dc-aefe-ff5765b2376f,2025-12-23T20:52:10.979938,Traffic,Illegal parking,North,Ward 13,22.35129388265889,73.17192968066885,illegal parking reported multiple times but no action at Chhani.,Call Center,Open,Critical,,
697676f8-1622-44ae-99b6-0a592f6ae794,2026-01-13T02:28:52.979938,Stray Animals,Stray dog menace,South,Ward 16,22.24658221651044,73.20995014169338,"stray dog menace since last 3 days in Tarsali area. Kids are playing nearby, dangerous.",Website,In Progress,Low,,
6f77b084-102d-43a4-9258-42847a4b6b67,2025-03-26T10:19:39.979938,Encroachment,Illegal construction,West,Ward 10,22.321656389986977,73.15543825386857,Urgent help needed for illegal construction near Subhanpura.,Website,In Progress,Medium,,
28a3ffcf-884d-4912-912d-a31ec7dd69ca,2025-12-06T17:44:52.979938,Water,Contaminated water,North,Ward 13,22.342803880193095,73.17822339038794,Facing contaminated water daily at Chhani.,Call Center,Open,High,,
fbb08cc2-7d97-41c1-bf29-6832b56b0384,2025-06-13T08:21:24.979938,Garbage,Dead animal on road,North,Ward 8,22.32466634381153,73.20010029539574,dead animal on road since last 3 days in Nagarwada area.,Website,In Progress,Medium,,
c7c368b7-3b4d-40e1-8f3a-c003a9ffe51e,2025-08-06T09:01:01.979938,Stray Animals,Stray dog menace,North,Ward 19,22.331856099282337,73.20180355915964,Facing stray dog menace daily at Sama.,Twitter,Open,Low,,
309902c8-14de-494d-bdee-f3459eb69d5b,2025-11-02T10:57:00.979938,Traffic,Traffic signal not working,North,Ward 7,22.31566395097518,73.1903446410899,Facing traffic signal not working daily at Fatehgunj.,Call Center,Open,Low,,
79a9ee7a-48dc-45b1-861d-3d93070c1a98,2025-05-30T01:20:12.979938,Water,Contaminated water,South,Ward 4,22.281241364409077,73.20252269046173,"Pratapnagar has contaminated water, please check.",Call Center,Resolved,High,2025-06-12T10:20:12.979938,13.38
6c725530-f933-4bbd-ab1a-abb0f50d7161,2025-04-26T20:33:54.979938,Water,Low pressure,South,Ward 16,22.254834230010808,73.21196000330666,"Please fix low pressure near Tarsali, it is causing problems.",Website,Resolved,Critical,2025-05-05T08:33:54.979938,8.5
0ee7772c-35f3-4623-bc15-0f2f9ddf23c3,2025-02-10T21:48:35.979938,Stray Animals,Cattle on road,West,Ward 14,22.336301581445838,73.15569140961841,cattle on road since last 3 days in Gorwa area.,Nagar Nigam App,In Progress,Low,,
89b0f1de-d00b-4195-957f-8aaab3d925b3,2025-10-27T09:10:23.979938,Drainage,Overflowing manhole,West,Ward 10,22.315771645000055,73.1638705552061,Severe overflowing manhole observed near Subhanpura.,Nagar Nigam App,Closed,Medium,2025-11-05T22:10:23.979938,9.54
b0bdc223-841d-479f-8e1f-06ba322a5a38,2025-07-09T08:14:31.979938,Stray Animals,Cattle on road,East,Ward 1,22.300859622517507,73.20422943346716,Facing cattle on road daily at Laheripura.,Twitter,Resolved,High,2025-07-22T18:14:31.979938,13.42
c8ccb967-0d70-4241-8502-4b692212fd0e,2025-04-17T03:53:35.979938,Stray Animals,Cattle on road,West,Ward 14,22.335562835158917,73.16711679667179,"cattle on road reported multiple times but no action at Gorwa. Kids are playing nearby, dangerous.",Twitter,Open,High,,
f44aa727-66cd-44a1-a41b-e46acc3c20ff,2025-08-13T08:13:53.979938,Encroachment,Footpath blocked,North,Ward 8,22.315953898945146,73.20585978465829,Severe footpath blocked observed near Nagarwada.,WhatsApp,In Progress,Critical,,
3d39dd23-56fa-4d80-9abc-1e8b2ccb68fe,2025-10-24T12:38:52.979938,Stray Animals,Stray dog menace,West,Ward 14,22.328786021688337,73.1504831025837,stray dog menace since last 3 days in Gorwa area.,Nagar Nigam App,Resolved,Critical,2025-11-04T04:38:52.979938,10.67
bc6208e9-6e00-442f-9289-ab29cc4825ea,2025-04-06T11:03:47.979938,Traffic,Illegal parking,East,Ward 1,22.309248830057182,73.20177479203463,illegal parking reported multiple times but no action at Laheripura. Very bad smell.,Website,In Progress,Low,,
928be479-e89d-4b4d-9248-0e51d63082fb,2025-12-09T19:29:01.979938,Stray Animals,Cattle on road,South,Ward 12,22.261947779054577,73.20075604950883,Urgent help needed for cattle on road near Makarpura.,Twitter,Resolved,Low,2025-12-14T09:29:01.979938,4.58
914c8648-e6e3-4606-8c4b-3aca7a3416a3,2025-11-21T22:07:43.979938,Streetlight,Light not working,North,Ward 19,22.328236225037116,73.19949079561812,light not working since last 3 days in Sama area.,Website,Open,Critical,,
bbc40c87-c28d-44c8-a538-5bb35c9ec664,2025-12-10T21:03:39.979938,Road,Resurfacing needed,West,Ward 6,22.30315880701517,73.15731231211498,resurfacing needed since last 3 days in Akota area.,WhatsApp,In Progress,Critical,,
bca7235e-2545-4338-a1b6-74ed59a29f51,2025-02-04T01:32:39.979938,Drainage,Open manhole,West,Ward 6,22.302997414158128,73.16388627746616,open manhole at Akota.,WhatsApp,Open,Medium,,
11987957-1b1e-45f2-8abb-0383f9eb7186,2025-03-20T07:11:00.979938,Traffic,Traffic jam,North,Ward 7,22.33054558161036,73.19378137119071,Urgent help needed for traffic jam near Fatehgunj.,WhatsApp,Open,High,,
01922a9d-1c48-4e98-ab39-0d0a8265e351,2025-08-01T16:51:01.979938,Traffic,Traffic jam,North,Ward 2,22.351554817855018,73.20703042917046,Severe traffic jam observed near Harni.,Nagar Nigam App,Open,High,,
fec06ffe-127e-48d5-a98a-a54ea8cdd197,2025-09-02T10:13:31.979938,Stray Animals,Stray dog menace,East,Ward 3,22.302033912442376,73.38907681449359,Urgent help needed for stray dog menace near Waghodia Road.,WhatsApp,Open,High,,
ce571e2b-3945-47f1-9a00-dd8f31f3024a,2025-08-29T15:02:26.979938,Stray Animals,Stray dog menace,North,Ward 13,22.353537885881135,73.18513469885187,"Severe stray dog menace observed near Chhani. Kids are playing nearby, dangerous.",WhatsApp,Open,High,,
eccc7cb5-6892-41b1-a11f-65d949db78db,2025-02-06T14:47:53.979938,Road,Broken divider,North,Ward 8,22.30721998903254,73.19307268020634,"Please fix broken divider near Nagarwada, it is causing problems.",Website,Closed,Medium,2025-02-13T05:47:53.979938,6.62
2472af2c-c07f-4d48-9d83-789db935156b,2025-05-12T00:23:27.979938,Road,Resurfacing needed,North,Ward 19,22.340748887824656,73.20318247708573,resurfacing needed since last 3 days in Sama area.,Call Center,In Progress,Critical,,
8a390fca-0d9f-4d59-8913-11c2018977d0,2025-07-18T13:51:59.979938,Traffic,Traffic signal not working,West,Ward 6,22.303604791404478,73.17411088410744,"Akota has traffic signal not working, please check. Very bad smell.",WhatsApp,In Progress,Low,,
ba3e1297-b053-4cb1-8619-e4e0538837e2,2025-11-08T01:35:47.979938,Encroachment,Illegal construction,South,Ward 16,22.255246959672064,73.20469373137405,illegal construction reported multiple times but no action at Tarsali.,Website,Open,Medium,,
38b31f9c-949c-4d52-8639-44b8700beea0,2025-05-31T21:42:01.979938,Road,Broken divider,East,Ward 3,22.30590672027357,73.40058262031752,Severe broken divider observed near Waghodia Road.,Website,Open,High,,
509d3f5e-b4c1-4864-80d0-1564582679bf,2025-08-02T23:58:07.979938,Stray Animals,Stray dog menace,East,Ward 9,22.312895561709773,73.24476319627328,stray dog menace at Ajwa Road. Very bad smell.,Call Center,In Progress,Low,,
ec07f4c2-9909-4791-93d4-c910c595fd61,2025-08-18T12:22:14.979938,Traffic,Wrong side driving,South,Ward 4,22.295489394023328,73.19922657010689,wrong side driving at Pratapnagar.,Nagar Nigam App,Open,Medium,,
b99dd46a-a8a9-48c1-a275-94e804c2d880,2025-02-07T21:07:53.979938,Garbage,Burning garbage,North,Ward 19,22.341041776971572,73.20114032066998,burning garbage at Sama.,Call Center,In Progress,Medium,,
259c210b-4912-41fe-9159-5ef880f83eba,2025-06-10T17:29:56.979938,Streetlight,Light not working,West,Ward 6,22.294511839347695,73.1610755181081,"Akota has light not working, please check.",Nagar Nigam App,Resolved,Low,2025-06-15T10:29:56.979938,4.71
da0ced3a-d8e5-4b98-b834-cd610939ec86,2025-08-13T03:10:00.979938,Encroachment,Hawkers on road,South,Ward 18,22.230480323559792,73.17861894124191,Severe hawkers on road observed near Maneja.,Twitter,Resolved,Critical,2025-08-21T01:10:00.979938,7.92
e164ff35-4021-4bee-a55e-41ad944f5af6,2026-01-28T02:14:58.979938,Encroachment,Footpath blocked,West,Ward 14,22.33751358425532,73.15255428720907,footpath blocked since last 3 days in Gorwa area.,Nagar Nigam App,In Progress,High,,
344c98a8-90e9-45d1-8296-98970bac7e4d,2025-05-26T15:54:31.979938,Stray Animals,Cattle on road,North,Ward 13,22.349229805039855,73.17897975839472,"Chhani has cattle on road, please check.",WhatsApp,Closed,Medium,2025-05-29T03:54:31.979938,2.5
063d2476-4472-4b16-a82c-381bdf3cdf21,2025-09-21T15:25:43.979938,Stray Animals,Stray dog menace,North,Ward 13,22.345294389944453,73.18141686797073,Severe stray dog menace observed near Chhani.,Nagar Nigam App,Closed,High,2025-09-26T00:25:43.979938,4.38
d891364b-0d84-41ee-9bc5-5ed711b21d54,2025-07-31T06:47:08.979938,Drainage,Clogged drain,Central,Ward 5,22.29197480244034,73.18538109761198,"Raopura has clogged drain, please check.",Nagar Nigam App,In Progress,Medium,,
33bd84f9-edd3-4441-a469-7fef42f80b60,2025-09-06T05:17:32.979938,Stray Animals,Cattle on road,West,Ward 14,22.336361357450777,73.16151832903984,"Please fix cattle on road near Gorwa, it is causing problems.",Call Center,In Progress,Low,,
018a174a-aaef-4630-bf2d-45f85aba47ab,2025-04-12T09:38:46.979938,Encroachment,Illegal construction,East,Ward 9,22.327638708212522,73.23635829906512,Severe illegal construction observed near Ajwa Road.,Call Center,Resolved,High,2025-04-13T05:38:46.979938,0.83
4f40a9c6-34ca-4127-915b-7d620db98864,2025-12-12T15:36:28.979938,Streetlight,Dark spot,North,Ward 8,22.315436084220927,73.2015952389794,dark spot at Nagarwada.,WhatsApp,Resolved,Critical,2025-12-15T07:36:28.979938,2.67
19c7c765-a688-4007-b905-2479ef8d8060,2025-12-02T09:01:28.979938,Road,Illegal speed breaker,North,Ward 13,22.34179969349476,73.18588049850766,"Please fix illegal speed breaker near Chhani, it is causing problems.",Website,In Progress,Critical,,
eea4e54e-f73c-4561-a5a2-b368daa5642c,2025-02-22T07:00:33.979938,Streetlight,Blinking light,North,Ward 13,22.343441704350724,73.18429993498967,Facing blinking light daily at Chhani.,Website,Open,High,,
15d25e60-cc98-410b-adf2-4a5b389de369,2025-07-29T05:36:18.979938,Stray Animals,Cattle on road,East,Ward 1,22.30190751882792,73.2075779471481,Severe cattle on road observed near Laheripura.,Call Center,In Progress,Low,,
8231f0f5-4f08-4e5e-aaa4-d986660f2d65,2025-12-06T13:53:11.979938,Road,Illegal speed breaker,West,Ward 10,22.32797543991264,73.15650485771545,Facing illegal speed breaker daily at Subhanpura.,Website,Open,Low,,
054b9f10-7b52-4fc4-992a-729df92ec8b5,2025-11-30T22:03:23.979938,Stray Animals,Cattle on road,West,Ward 6,22.301331970075648,73.16564433952732,cattle on road since last 3 days in Akota area.,WhatsApp,Open,Medium,,
7a489e9d-8616-4947-a0ad-10e9366d96ec,2025-05-31T16:30:11.979938,Stray Animals,Cattle on road,West,Ward 15,22.328142195990477,73.14138080142435,"Please fix cattle on road near Gotri, it is causing problems.",Nagar Nigam App,Resolved,Medium,2025-06-09T21:30:11.979938,9.21
012cb5c5-cdf0-4c2f-bdbb-cfa4c3e51d2f,2025-11-15T21:37:14.979938,Garbage,Overflowing dustbin,West,Ward 11,22.2913598617957,73.12901261988513,Facing overflowing dustbin daily at Vasna-Bhayli.,Twitter,Resolved,Low,2025-11-16T21:37:14.979938,1.0
ca078691-741a-44b0-912c-1b5487ffc6b5,2025-10-08T16:20:51.979938,Streetlight,Pole damaged,West,Ward 11,22.293616196543084,73.14398501296373,Urgent help needed for pole damaged near Vasna-Bhayli.,WhatsApp,Open,Medium,,
eb9180e5-4799-493b-ab09-23d17d1a65f8,2025-07-13T12:20:34.979938,Encroachment,Illegal construction,West,Ward 11,22.287693177598925,73.13409610013987,Facing illegal construction daily at Vasna-Bhayli.,WhatsApp,In Progress,Low,,
a507c759-9cc6-4ef1-a326-577617973496,2025-06-13T11:00:49.979938,Streetlight,Pole damaged,West,Ward 10,22.322853205408773,73.16388610013728,pole damaged since last 3 days in Subhanpura area. Very bad smell.,Nagar Nigam App,Open,High,,
4395c849-0e2b-43f0-8240-00cc51999b69,2026-01-27T17:25:17.979938,Stray Animals,Stray dog menace,North,Ward 8,22.319252310608253,73.19909352025975,Facing stray dog menace daily at Nagarwada.,Call Center,Closed,Medium,2026-01-29T20:51:44.979945,9.42
a3eeb997-28f6-4385-90c3-c0d08582b761,2025-06-05T22:36:12.979938,Road,Potholes,Central,Ward 5,22.306973629568574,73.19687682394023,"Severe potholes observed near Raopura. Kids are playing nearby, dangerous.",Call Center,Open,High,,
d17a4be6-b8b9-4ba2-b9b6-6b72dbb6c970,2025-03-23T13:23:31.979938,Traffic,Traffic jam,South,Ward 12,22.252759363962355,73.1928409626401,Severe traffic jam observed near Makarpura. Very bad smell.,WhatsApp,Open,High,,
6a100ca8-c81e-47c4-bcd6-b13422be8048,2025-03-03T07:17:09.979938,Drainage,Overflowing manhole,West,Ward 6,22.299815653996045,73.16467349477973,"Please fix overflowing manhole near Akota, it is causing problems. Very bad smell.",Nagar Nigam App,Open,Low,,
303b352f-cf1d-47b2-84ac-f6541ce4a4fb,2025-03-07T05:26:05.979938,Road,Illegal speed breaker,East,Ward 9,22.316910154051296,73.24328708712564,illegal speed breaker since last 3 days in Ajwa Road area.,Website,In Progress,Low,,
ae72e857-f1fd-4128-b98e-ad90fd6515b8,2025-10-31T06:11:18.979938,Streetlight,Blinking light,West,Ward 15,22.328364951952597,73.15449354141217,blinking light reported multiple times but no action at Gotri.,Website,Resolved,Critical,2025-11-07T18:11:18.979938,7.5
2787460c-5e16-4a17-80e1-2620448be3b7,2025-08-11T15:27:32.979938,Drainage,Open manhole,North,Ward 19,22.341041408251375,73.19131247602068,"Please fix open manhole near Sama, it is causing problems.",Twitter,In Progress,Critical,,
bcd5ef94-ba27-49b8-bd3f-48b90bf05278,2025-03-02T06:12:24.979938,Encroachment,Hawkers on road,South,Ward 18,22.245527299890583,73.18508395649079,"Maneja has hawkers on road, please check.",Nagar Nigam App,Open,Critical,,
3c18e283-a006-4633-b102-b8049e2fe43c,2025-03-19T04:50:43.979938,Traffic,Traffic signal not working,West,Ward 14,22.344923850202278,73.15388795415932,traffic signal not working reported multiple times but no action at Gorwa.,Call Center,Open,Critical,,
e65f7f06-16de-43b1-b9d0-6d2d4c6a6abf,2025-06-02T00:15:45.979938,Road,Broken divider,North,Ward 8,22.31239714097874,73.19930219094832,broken divider reported multiple times but no action at Nagarwada.,WhatsApp,Resolved,High,2025-06-07T10:15:45.979938,5.42
855181f1-6ab2-48cf-a80d-8cdbdb5cee6f,2025-03-21T08:19:22.979938,Drainage,Bad smell,South,Ward 16,22.254858498483596,73.21717560465213,Urgent help needed for bad smell near Tarsali.,Call Center,Resolved,Medium,2025-03-25T01:19:22.979938,3.71
a163feee-3ee5-44a5-b2ec-1eada0b51205,2025-06-21T18:32:20.979938,Garbage,Garbage not collected,East,Ward 9,22.320669945357434,73.24510869473237,Facing garbage not collected daily at Ajwa Road.,Website,Resolved,Critical,2025-06-28T06:32:20.979938,6.5
c4a90784-b68b-42f6-b938-9314e1bc3d73,2025-02-09T11:59:24.979938,Stray Animals,Stray dog menace,North,Ward 7,22.327808556793933,73.18785440044581,Urgent help needed for stray dog menace near Fatehgunj.,Website,Resolved,Medium,2025-02-15T06:59:24.979938,5.79
262ef76e-dc0a-43d2-96d3-2a1f07166e05,2025-05-04T13:13:29.979938,Stray Animals,Stray dog menace,North,Ward 19,22.34129289406043,73.18966115364891,stray dog menace at Sama.,Call Center,Closed,Critical,2025-05-15T20:13:29.979938,11.29
151612ae-60a9-4b6b-8c15-b769df5f9050,2025-12-22T12:23:28.979938,Encroachment,Illegal construction,East,Ward 9,22.32402258649931,73.24105935044737,Facing illegal construction daily at Ajwa Road.,Call Center,In Progress,Low,,
1a969f9d-a8f8-48d3-be3a-9a2f303b2f6b,2025-08-01T15:04:01.979938,Drainage,Clogged drain,North,Ward 7,22.318383865420838,73.1928934480801,"Fatehgunj has clogged drain, please check.",Nagar Nigam App,Open,Medium,,
b3562a8b-c19a-43b8-af1f-6c2d9f40a9c6,2025-11-29T23:27:36.979938,Road,Illegal speed breaker,North,Ward 13,22.347177584572847,73.172310310009,"Please fix illegal speed breaker near Chhani, it is causing problems. Kids are playing nearby, dangerous.",Call Center,Closed,Low,2025-12-05T03:27:36.979938,5.17
a019ce80-07ca-4bc9-a06f-b9095967d8c4,2025-11-13T05:18:04.979938,Stray Animals,Cattle on road,South,Ward 17,22.27804689741954,73.19617922533988,cattle on road reported multiple times but no action at Manjalpur.,Nagar Nigam App,Resolved,Medium,2025-11-25T17:18:04.979938,12.5
7a903361-a4c1-4183-844b-e833d1f67bed,2025-10-01T12:54:55.979938,Encroachment,Hawkers on road,East,Ward 3,22.30624226669847,73.39291688965757,"hawkers on road since last 3 days in Waghodia Road area. Kids are playing nearby, dangerous.",Nagar Nigam App,Open,Medium,,
8c90d3a8-6b1c-412f-a120-5a35577c46bb,2025-07-01T20:47:01.979938,Garbage,Garbage not collected,West,Ward 15,22.330195610087884,73.14465571234192,"Urgent help needed for garbage not collected near Gotri. Kids are playing nearby, dangerous.",WhatsApp,Closed,Medium,2025-07-05T14:47:01.979938,3.75
8c27b4b1-971e-49b9-8753-eea9f345f4b2,2025-07-14T13:42:15.979938,Drainage,Clogged drain,West,Ward 15,22.319568353737438,73.1522756808237,"Severe clogged drain observed near Gotri. Very bad smell. Kids are playing nearby, dangerous.",Website,Open,Critical,,
8b9fba46-c7a3-426d-a2c2-869b4c366fa7,2025-10-28T05:36:21.979938,Streetlight,Pole damaged,South,Ward 17,22.271771924366043,73.1936411135043,Urgent help needed for pole damaged near Manjalpur.,Twitter,In Progress,Low,,
a481bc5b-ab2b-4c24-8222-5412cb96a451,2025-09-09T06:56:40.979938,Water,Pipeline leakage,North,Ward 7,22.327758534498862,73.18444287999216,"Fatehgunj has pipeline leakage, please check.",WhatsApp,In Progress,Medium,,
3b118e9e-3f29-4234-a695-d7701587354f,2025-10-17T12:32:12.979938,Encroachment,Footpath blocked,South,Ward 4,22.280596565043485,73.21319658652719,footpath blocked reported multiple times but no action at Pratapnagar.,Call Center,Closed,Medium,2025-10-21T23:32:12.979938,4.46
40b1dfc1-8592-46ed-a189-d76a8579d08e,2025-03-17T05:15:06.979938,Traffic,Traffic signal not working,West,Ward 11,22.286565598959033,73.14281827037543,"Vasna-Bhayli has traffic signal not working, please check.",Nagar Nigam App,In Progress,Critical,,
d88272ae-3abf-4091-998b-4389049211a3,2025-07-14T10:12:59.979938,Traffic,Traffic signal not working,North,Ward 2,22.35089219768069,73.21500544566084,traffic signal not working since last 3 days in Harni area.,Nagar Nigam App,Closed,Medium,2025-07-21T02:12:59.979938,6.67
29848eb1-d5db-4988-95e1-227a6a81ceb1,2025-06-08T16:25:28.979938,Traffic,Traffic signal not working,South,Ward 12,22.26224802518284,73.20165943277578,"Makarpura has traffic signal not working, please check.",Twitter,Resolved,Critical,2025-06-12T09:25:28.979938,3.71
bb1477d5-4f29-47a7-a630-cac58b56a5f7,2025-02-01T16:17:03.979938,Stray Animals,Stray dog menace,West,Ward 6,22.306050060037098,73.17282247562306,stray dog menace since last 3 days in Akota area.,Twitter,Open,Critical,,
de031566-3151-47d1-b36f-9f2abde534fe,2025-03-02T01:25:04.979938,Stray Animals,Stray dog menace,North,Ward 2,22.343827823516,73.20910456052096,stray dog menace since last 3 days in Harni area.,Nagar Nigam App,Resolved,Critical,2025-03-08T23:25:04.979938,6.92
4232c120-af12-4dc4-9c74-57b8309e4c77,2025-07-16T02:21:58.979938,Water,Low pressure,North,Ward 2,22.348779452228857,73.20726472590299,low pressure since last 3 days in Harni area.,Nagar Nigam App,In Progress,Critical,,
177d30a9-8b1a-4d20-9925-715e94edc624,2025-09-02T04:43:53.979938,Drainage,Bad smell,East,Ward 1,22.300338919630377,73.21401991061639,Urgent help needed for bad smell near Laheripura.,Twitter,In Progress,Medium,,
d253810b-be0d-45f5-92c7-0f3a0c2a87fe,2025-06-17T11:40:10.979938,Encroachment,Footpath blocked,South,Ward 16,22.24292259142638,73.21056687868737,Severe footpath blocked observed near Tarsali.,Website,Closed,Medium,2025-06-28T00:40:10.979938,10.54
d4b06d2c-6c17-454b-a169-0e0a10304b50,2025-08-06T12:19:53.979938,Drainage,Open manhole,West,Ward 15,22.331245787755684,73.14398283434468,"Gotri has open manhole, please check.",Website,Open,High,,
860c9fda-a163-43b9-a17c-22086aeabe86,2025-09-14T08:13:35.979938,Road,Potholes,West,Ward 14,22.34430889911448,73.16175904614234,Urgent help needed for potholes near Gorwa.,Website,Resolved,Critical,2025-09-15T03:13:35.979938,0.79
25e8703d-f83e-45f1-a0f7-a64e9e561723,2025-03-05T23:45:19.979938,Drainage,Clogged drain,West,Ward 11,22.287369104302385,73.12573210497357,Urgent help needed for clogged drain near Vasna-Bhayli.,Nagar Nigam App,In Progress,Low,,
