accident_id,timestamp,location_name,latitude,longitude,primary_vehicle,secondary_vehicle,cause,severity,weather_condition,casualties,police_station_jurisdiction,description
296d2e02-6c03-4a6c-8531-b860301f77c4,2025-04-14T10:02:06.639795,Chhani Jakat Naka,22.354354252423374,73.18585823398766,Pedestrian,Auto Rickshaw,Overtaking,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Chhani Jakat Naka involving Pedestrian and Auto Rickshaw. Cause: Overtaking.
f4e84fe2-26b3-4ba4-b5a7-fcb3d50f4be5,2025-08-25T14:17:37.639795,Darjipura,22.331192184864975,73.2416328498935,Bus,None,Overtaking,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Darjipura involving Bus and None. Cause: Overtaking.
c67bf0ca-8f1b-4c2f-b31e-33d833c72c40,2025-07-16T23:23:54.639795,Dena Intersection,22.333106239472677,73.25081119801382,Truck,Tree,Pothole,Fatal,Rainy,2,Harni,Fatal accident at Dena Intersection involving Truck and Tree. Cause: Pothole.
dbdcbbae-078b-4715-a8d3-e3258bc27534,2025-10-07T07:07:41.639795,Padamla,22.379166490145916,73.15174148279804,Car,Truck,Pothole,Minor Injury,Clear,0,Vadodara Rural,Minor Injury accident at Padamla involving Car and Truck. Cause: Pothole.
13249bb7-cabe-445d-b2c1-ed395c15139c,2025-11-05T13:18:18.639795,Kapurai Bridge (NH-48),22.2585461930047,73.21638196342379,Auto Rickshaw,Truck,Brake Failure,Major Injury,Clear,2,Vadodara Rural,Major Injury accident at Kapurai Bridge (NH-48) involving Auto Rickshaw and Truck. Cause: Brake Failure.
70d6e11e-a286-4f7c-9874-ca321f956cc3,2024-11-04T10:42:45.639795,Kapurai Bridge (NH-48),22.256202714875336,73.21716997909117,Two-Wheeler,Divider,Stray Cattle,Fatal,Clear,2,Vadodara Rural,Fatal accident at Kapurai Bridge (NH-48) involving Two-Wheeler and Divider. Cause: Stray Cattle.
4ea4682b-9f33-466e-8182-2aa775de776c,2025-08-18T23:26:48.639795,Dena Intersection,22.333072447609396,73.24840825165164,Auto Rickshaw,Car,Drunk Driving,Minor Injury,Rainy,0,Harni,Minor Injury accident at Dena Intersection involving Auto Rickshaw and Car. Cause: Drunk Driving.
6a3bb303-d75e-4d1a-a264-96d2f73519e0,2024-08-10T10:15:52.639795,Kapurai Bridge (NH-48),22.259262446560122,73.21687213310128,Bus,None,Brake Failure,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Kapurai Bridge (NH-48) involving Bus and None. Cause: Brake Failure.
3fa3f3ff-94dc-4004-96ed-f984b8a0b3c2,2025-09-17T18:49:09.639795,Padamla,22.38023432984467,73.14967686884756,Bus,Truck,Brake Failure,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Padamla involving Bus and Truck. Cause: Brake Failure.
dfbd957c-34f4-40ca-b18d-31edff6910c4,2025-04-09T07:03:02.639795,Chhani Jakat Naka,22.353714304714945,73.18694504953784,Pedestrian,Auto Rickshaw,Drunk Driving,Major Injury,Clear,1,Harni,Major Injury accident at Chhani Jakat Naka involving Pedestrian and Auto Rickshaw. Cause: Drunk Driving.
de6653e7-ac0b-4fa8-adfa-59a2e4f8863d,2024-10-19T18:20:07.639795,Darjipura,22.33152655580318,73.23918227536605,Car,Pedestrian,Stray Cattle,Fatal,Clear,1,Harni,Fatal accident at Darjipura involving Car and Pedestrian. Cause: Stray Cattle.
cece54b1-b252-4d8f-bad5-a72522e3471b,2025-10-14T14:17:52.639795,Tarsali Bridge,22.24513014276973,73.2041343219755,Truck,Two-Wheeler,Wrong Side Driving,Property Damage Only,Clear,0,Makarpura,Property Damage Only accident at Tarsali Bridge involving Truck and Two-Wheeler. Cause: Wrong Side Driving.
237635ef-5eee-45fa-b3a7-987adc116a12,2024-09-19T07:46:00.639795,Darjipura,22.328600183596784,73.238119332334,Pedestrian,Auto Rickshaw,Brake Failure,Major Injury,Clear,2,Harni,Major Injury accident at Darjipura involving Pedestrian and Auto Rickshaw. Cause: Brake Failure.
51515f8d-7d9b-4ccc-981f-c44a80f947fa,2024-12-19T23:23:07.639795,Kapurai Bridge (NH-48),22.259575505212887,73.2162333220722,Pedestrian,Two-Wheeler,Pothole,Minor Injury,Clear,0,Vadodara Rural,Minor Injury accident at Kapurai Bridge (NH-48) involving Pedestrian and Two-Wheeler. Cause: Pothole.
0a6c4ca6-d7fd-4e95-b79c-ad62dac17688,2025-11-18T20:24:25.639795,Padamla,22.378585661345678,73.14909438411718,Bus,Divider,Brake Failure,Fatal,Clear,3,Vadodara Rural,Fatal accident at Padamla involving Bus and Divider. Cause: Brake Failure.
21cb6a76-fa1e-4f9a-87a2-9fba07180437,2024-05-19T00:38:28.639795,Dena Intersection,22.336579216330662,73.24924570741956,Pedestrian,Two-Wheeler,Pothole,Fatal,Clear,3,Harni,Fatal accident at Dena Intersection involving Pedestrian and Two-Wheeler. Cause: Pothole.
f3bad625-5552-4173-a039-2676507e5dd2,2024-02-11T06:07:38.639795,Chhani Jakat Naka,22.356655925439526,73.1867626857011,Truck,Truck,Drunk Driving,Major Injury,Clear,1,Harni,Major Injury accident at Chhani Jakat Naka involving Truck and Truck. Cause: Drunk Driving.
3dcf76f9-ea68-46df-9540-e43e175dad01,2025-06-13T06:20:43.639795,Darjipura,22.3306703077442,73.23939224258567,Car,Tree,Overtaking,Minor Injury,Clear,0,Harni,Minor Injury accident at Darjipura involving Car and Tree. Cause: Overtaking.
2a4d5c4a-4cb9-4170-bd6d-85f0d56fb405,2025-11-17T23:02:06.639795,Jambuva Bridge,22.22953288343415,73.18822915615517,Auto Rickshaw,Auto Rickshaw,Pothole,Minor Injury,Clear,0,Harni,Minor Injury accident at Jambuva Bridge involving Auto Rickshaw and Auto Rickshaw. Cause: Pothole.
6766e879-c457-4598-8a37-bd6d70963d91,2024-06-14T23:24:41.639795,Dena Intersection,22.3350509230795,73.25047753725667,Car,Divider,Drunk Driving,Fatal,Clear,1,Harni,Fatal accident at Dena Intersection involving Car and Divider. Cause: Drunk Driving.
c1a41de4-8bb0-4451-bd37-31ee494ee1d5,2024-09-27T12:09:55.639795,Padamla,22.381585318296278,73.15086034404617,Two-Wheeler,Truck,Drunk Driving,Major Injury,Rainy,2,Vadodara Rural,Major Injury accident at Padamla involving Two-Wheeler and Truck. Cause: Drunk Driving.
5d066694-1f19-4041-b738-6e796d9f9597,2025-06-16T03:40:22.639795,Jambuva Bridge,22.228660567250202,73.18813840004937,Truck,Tree,Speeding,Minor Injury,Clear,0,Harni,Minor Injury accident at Jambuva Bridge involving Truck and Tree. Cause: Speeding.
29b6253a-0d64-469a-9f8e-e876060f0a6c,2024-11-10T05:38:45.639795,Chhani Jakat Naka,22.355009413609725,73.18655895492944,Two-Wheeler,Truck,Overtaking,Minor Injury,Clear,0,Harni,Minor Injury accident at Chhani Jakat Naka involving Two-Wheeler and Truck. Cause: Overtaking.
a0131f28-5575-4f7e-b2dd-ea781623e73c,2025-12-04T14:43:53.639795,Chhani Jakat Naka,22.354653193720655,73.18619733684649,Two-Wheeler,Truck,Overtaking,Fatal,Clear,2,Harni,Fatal accident at Chhani Jakat Naka involving Two-Wheeler and Truck. Cause: Overtaking.
4c430caf-83bf-44d8-879a-2d61c56372d9,2025-07-13T12:54:09.639795,Tarsali Bridge,22.244867598060004,73.2058790706532,Auto Rickshaw,Auto Rickshaw,Wrong Side Driving,Fatal,Clear,1,Makarpura,Fatal accident at Tarsali Bridge involving Auto Rickshaw and Auto Rickshaw. Cause: Wrong Side Driving.
9fdab3ba-8340-456b-aec4-5784a87a23c9,2024-04-01T13:23:48.639795,Darjipura,22.328531220068466,73.23877817243523,Car,Truck,Stray Cattle,Fatal,Clear,3,Harni,Fatal accident at Darjipura involving Car and Truck. Cause: Stray Cattle.
4a293d86-11dd-4d27-ac03-881364c79396,2024-09-13T09:24:30.639795,Darjipura,22.32930747780619,73.24043714103604,Auto Rickshaw,Tree,Stray Cattle,Major Injury,Rainy,1,Harni,Major Injury accident at Darjipura involving Auto Rickshaw and Tree. Cause: Stray Cattle.
959cfcbb-f61c-4055-a742-2a164620f970,2024-08-05T15:20:06.639795,Jambuva Bridge,22.22698348798859,73.18825830582027,Pedestrian,Truck,Overtaking,Major Injury,Clear,1,Harni,Major Injury accident at Jambuva Bridge involving Pedestrian and Truck. Cause: Overtaking.
2e96edc2-119d-4a74-a0f2-82110c7409ee,2024-04-07T16:53:56.639795,Tarsali Bridge,22.24540506238726,73.20435187662208,Auto Rickshaw,Truck,Stray Cattle,Minor Injury,Clear,0,Makarpura,Minor Injury accident at Tarsali Bridge involving Auto Rickshaw and Truck. Cause: Stray Cattle.
aeb467c9-c684-4bf4-a214-5ce0ebe632ba,2025-10-13T00:30:47.639795,Kapurai Bridge (NH-48),22.25736857472966,73.21941123266022,Auto Rickshaw,Two-Wheeler,Wrong Side Driving,Major Injury,Clear,2,Vadodara Rural,Major Injury accident at Kapurai Bridge (NH-48) involving Auto Rickshaw and Two-Wheeler. Cause: Wrong Side Driving.
e2880218-a21b-4efa-b9d4-f20527d98627,2024-12-06T16:51:48.639795,Tarsali Bridge,22.24373178950445,73.20357500600264,Pedestrian,Divider,Stray Cattle,Fatal,Clear,1,Makarpura,Fatal accident at Tarsali Bridge involving Pedestrian and Divider. Cause: Stray Cattle.
e51ef669-c25c-48d5-ba5d-558e6bcda648,2026-01-18T22:00:23.639795,Jambuva Bridge,22.229273249511905,73.18914063445611,Pedestrian,Bus,Speeding,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Jambuva Bridge involving Pedestrian and Bus. Cause: Speeding.
2b36783a-8a7e-4179-8155-28490ec7df5e,2025-09-30T02:24:16.639795,Tarsali Bridge,22.24462842556296,73.20372600853018,Bus,Auto Rickshaw,Brake Failure,Property Damage Only,Rainy,0,Makarpura,Property Damage Only accident at Tarsali Bridge involving Bus and Auto Rickshaw. Cause: Brake Failure.
6cea2b91-03eb-463a-aa09-c30196bab235,2024-02-13T06:45:39.639795,Dena Intersection,22.336720644029228,73.24829021879056,Two-Wheeler,Divider,Pothole,Minor Injury,Clear,0,Harni,Minor Injury accident at Dena Intersection involving Two-Wheeler and Divider. Cause: Pothole.
2a1b8663-af38-4938-bc72-4073294e4319,2026-01-27T00:29:49.639795,Darjipura,22.329385872602387,73.2403775086791,Two-Wheeler,Truck,Wrong Side Driving,Major Injury,Clear,2,Harni,Major Injury accident at Darjipura involving Two-Wheeler and Truck. Cause: Wrong Side Driving.
ea4b237d-8346-48bb-85de-8159cc9af083,2025-01-12T22:52:04.639795,Chhani Jakat Naka,22.355170648819993,73.18518534282812,Pedestrian,Two-Wheeler,Pothole,Fatal,Clear,1,Harni,Fatal accident at Chhani Jakat Naka involving Pedestrian and Two-Wheeler. Cause: Pothole.
a43cbb65-a76e-4d83-93d8-1620a0d7229a,2024-02-20T08:27:48.639795,Chhani Jakat Naka,22.356829864249644,73.18505033543987,Truck,Pedestrian,Stray Cattle,Major Injury,Clear,1,Harni,Major Injury accident at Chhani Jakat Naka involving Truck and Pedestrian. Cause: Stray Cattle.
1f07c9f4-d326-4195-a59c-4910fa3978b2,2025-01-17T19:01:52.639795,Dena Intersection,22.33361186198797,73.25192099843137,Two-Wheeler,Truck,Overtaking,Fatal,Clear,3,Harni,Fatal accident at Dena Intersection involving Two-Wheeler and Truck. Cause: Overtaking.
12ec9c6d-b0bf-452a-882b-06a3b69bf015,2025-07-07T21:36:58.639795,Dena Intersection,22.33424896646471,73.251778973955,Two-Wheeler,None,Wrong Side Driving,Major Injury,Clear,2,Harni,Major Injury accident at Dena Intersection involving Two-Wheeler and None. Cause: Wrong Side Driving.
151117fb-add5-47cd-a56c-11ba99694e5b,2025-12-01T04:02:26.639795,Dena Intersection,22.333302373100405,73.24892509881043,Bus,Two-Wheeler,Speeding,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Dena Intersection involving Bus and Two-Wheeler. Cause: Speeding.
360928d7-5539-4edf-96ef-d66ce01bbf04,2025-04-09T11:24:03.639795,Chhani Jakat Naka,22.35699549989521,73.18560836659638,Two-Wheeler,Pedestrian,Overtaking,Minor Injury,Clear,0,Harni,Minor Injury accident at Chhani Jakat Naka involving Two-Wheeler and Pedestrian. Cause: Overtaking.
616c0576-222b-4446-8f40-95756c318f23,2024-10-18T09:06:39.639795,Padamla,22.380594525381003,73.15060593879394,Two-Wheeler,Tree,Wrong Side Driving,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Padamla involving Two-Wheeler and Tree. Cause: Wrong Side Driving.
9cddf33b-e389-4fc1-8c63-f5c2e8cfc6ae,2024-07-04T17:07:31.639795,Darjipura,22.331493028243084,73.2387254882988,Car,Pedestrian,Speeding,Minor Injury,Clear,0,Harni,Minor Injury accident at Darjipura involving Car and Pedestrian. Cause: Speeding.
57100b4e-1692-4343-be44-f7a56e4c839b,2024-09-27T17:05:51.639795,Jambuva Bridge,22.229729707207,73.190938587403,Truck,Pedestrian,Stray Cattle,Fatal,Rainy,3,Harni,Fatal accident at Jambuva Bridge involving Truck and Pedestrian. Cause: Stray Cattle.
4b547fcc-f220-4717-9615-6d1012ac4d02,2025-09-22T16:55:42.639795,Tarsali Bridge,22.245131534631554,73.20631177760649,Truck,Bus,Brake Failure,Property Damage Only,Rainy,0,Makarpura,Property Damage Only accident at Tarsali Bridge involving Truck and Bus. Cause: Brake Failure.
4e3a17ad-84aa-44d8-a21a-e5a278e06833,2025-01-12T20:04:37.639795,Padamla,22.379926168009675,73.15090816412042,Bus,Truck,Wrong Side Driving,Minor Injury,Clear,0,Vadodara Rural,Minor Injury accident at Padamla involving Bus and Truck. Cause: Wrong Side Driving.
80442b49-81d2-4085-8406-9374bb8ace0b,2024-09-18T17:32:39.639795,Golden Chowkdi,22.34606342347948,73.23540404247382,Pedestrian,Auto Rickshaw,Wrong Side Driving,Minor Injury,Clear,0,Harni,Minor Injury accident at Golden Chowkdi involving Pedestrian and Auto Rickshaw. Cause: Wrong Side Driving.
b9e06f47-67a8-4623-94c5-95221f8e72a9,2024-02-02T05:50:50.639795,Dena Intersection,22.334173705631038,73.24955509848623,Truck,Car,Brake Failure,Fatal,Clear,3,Harni,Fatal accident at Dena Intersection involving Truck and Car. Cause: Brake Failure.
12003d1b-33c3-42a9-9f75-11105cc8d8c4,2025-12-09T23:47:24.639795,Kapurai Bridge (NH-48),22.256039762223306,73.21894387201029,Two-Wheeler,Bus,Stray Cattle,Minor Injury,Clear,0,Vadodara Rural,Minor Injury accident at Kapurai Bridge (NH-48) involving Two-Wheeler and Bus. Cause: Stray Cattle.
44df6bfe-73f0-4fe1-9fd4-8528ba1a8a41,2025-04-14T10:31:16.639795,Jambuva Bridge,22.226095965758617,73.19179357073683,Bus,Truck,Pothole,Minor Injury,Clear,0,Harni,Minor Injury accident at Jambuva Bridge involving Bus and Truck. Cause: Pothole.
51d591f3-55e6-412b-97c9-2dcb51520240,2025-02-13T13:21:58.639795,Dena Intersection,22.33516742965628,73.24994193844977,Two-Wheeler,Pedestrian,Overtaking,Fatal,Clear,3,Harni,Fatal accident at Dena Intersection involving Two-Wheeler and Pedestrian. Cause: Overtaking.
080bd580-1204-40b7-a282-cf9155ea3023,2025-10-14T15:18:03.639795,Chhani Jakat Naka,22.356457564478387,73.18348992643209,Auto Rickshaw,Car,Drunk Driving,Fatal,Clear,2,Harni,Fatal accident at Chhani Jakat Naka involving Auto Rickshaw and Car. Cause: Drunk Driving.
098c9854-db29-4354-9b26-21b0076aee7a,2025-07-27T16:44:51.639795,Kapurai Bridge (NH-48),22.258538838281364,73.21970884195542,Car,Car,Speeding,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Kapurai Bridge (NH-48) involving Car and Car. Cause: Speeding.
a6331d86-dda7-449e-9c32-ffe1ed5cad83,2025-03-02T09:13:58.639795,Chhani Jakat Naka,22.356560225085826,73.18564240660807,Auto Rickshaw,Truck,Stray Cattle,Major Injury,Clear,1,Harni,Major Injury accident at Chhani Jakat Naka involving Auto Rickshaw and Truck. Cause: Stray Cattle.
919c030c-5da4-4d9b-b894-f2bb6cd50c4a,2024-04-27T11:36:04.639795,Golden Chowkdi,22.344212987882358,73.2330963252496,Bus,Bus,Drunk Driving,Major Injury,Clear,1,Harni,Major Injury accident at Golden Chowkdi involving Bus and Bus. Cause: Drunk Driving.
7e0fdce3-2e16-4dfd-9979-cf21e5b1ca28,2024-11-07T08:18:26.639795,Kapurai Bridge (NH-48),22.2581891501316,73.2182888844635,Two-Wheeler,Auto Rickshaw,Stray Cattle,Major Injury,Clear,2,Vadodara Rural,Major Injury accident at Kapurai Bridge (NH-48) involving Two-Wheeler and Auto Rickshaw. Cause: Stray Cattle.
8f04a64b-6710-4690-9af5-1e1646efa7f8,2025-11-20T11:01:11.639795,Golden Chowkdi,22.345152594229766,73.23529216438146,Pedestrian,Divider,Overtaking,Major Injury,Clear,1,Harni,Major Injury accident at Golden Chowkdi involving Pedestrian and Divider. Cause: Overtaking.
a428c4fa-030f-43c2-8945-88dee6077e2a,2024-07-24T09:23:36.639795,Chhani Jakat Naka,22.35680451833781,73.18414599850662,Auto Rickshaw,None,Wrong Side Driving,Minor Injury,Rainy,0,Harni,Minor Injury accident at Chhani Jakat Naka involving Auto Rickshaw and None. Cause: Wrong Side Driving.
1dbbeb52-9e4b-4aa0-baeb-5187f8346224,2025-03-03T10:30:35.639795,Jambuva Bridge,22.228570440967296,73.19118739607752,Truck,Bus,Pothole,Minor Injury,Clear,0,Harni,Minor Injury accident at Jambuva Bridge involving Truck and Bus. Cause: Pothole.
9f624a9a-9ae2-48fe-a59a-6bc0ec3c8758,2024-06-29T20:42:45.639795,Tarsali Bridge,22.246963065193764,73.20371901717037,Pedestrian,Two-Wheeler,Pothole,Property Damage Only,Rainy,0,Makarpura,Property Damage Only accident at Tarsali Bridge involving Pedestrian and Two-Wheeler. Cause: Pothole.
3ba2e869-d667-408e-a664-450c2894cf03,2025-04-12T17:14:21.639795,Darjipura,22.330485958182642,73.23882122051447,Car,Auto Rickshaw,Speeding,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Darjipura involving Car and Auto Rickshaw. Cause: Speeding.
50df87fc-3c7b-4a8e-83b2-e75c7307a97a,2024-11-20T13:23:13.639795,Jambuva Bridge,22.226772109643825,73.19073852961449,Truck,Pedestrian,Wrong Side Driving,Fatal,Clear,3,Harni,Fatal accident at Jambuva Bridge involving Truck and Pedestrian. Cause: Wrong Side Driving.
17bb5eef-aa52-455d-9767-8a0944013983,2025-11-04T20:57:06.639795,Golden Chowkdi,22.34315366782222,73.23344065529434,Truck,None,Wrong Side Driving,Fatal,Clear,3,Harni,Fatal accident at Golden Chowkdi involving Truck and None. Cause: Wrong Side Driving.
e762b488-6752-453e-93ba-f1df023fc616,2024-06-23T19:29:11.639795,Dena Intersection,22.333951567752855,73.25049188037873,Truck,None,Overtaking,Fatal,Rainy,1,Harni,Fatal accident at Dena Intersection involving Truck and None. Cause: Overtaking.
7c1b99b0-8fb4-450d-aad1-b301db9134a1,2024-08-12T17:55:32.639795,Kapurai Bridge (NH-48),22.257054119384783,73.21645738856284,Bus,Auto Rickshaw,Skidding due to rain,Fatal,Rainy,2,Vadodara Rural,Fatal accident at Kapurai Bridge (NH-48) involving Bus and Auto Rickshaw. Cause: Skidding due to rain.
e208d792-4648-49e7-accb-a07094ddda3c,2025-02-26T09:59:18.639795,Tarsali Bridge,22.244099209671237,73.20672411899447,Truck,Auto Rickshaw,Drunk Driving,Minor Injury,Clear,0,Makarpura,Minor Injury accident at Tarsali Bridge involving Truck and Auto Rickshaw. Cause: Drunk Driving.
9ccce100-279f-49a5-ad49-6a784cbb5a00,2025-01-29T20:22:19.639795,Darjipura,22.328332337217155,73.23826631938184,Two-Wheeler,Auto Rickshaw,Stray Cattle,Minor Injury,Clear,0,Harni,Minor Injury accident at Darjipura involving Two-Wheeler and Auto Rickshaw. Cause: Stray Cattle.
79eb6398-5d60-4050-a096-0cbf65a917ef,2024-08-02T14:08:38.639795,Kapurai Bridge (NH-48),22.256718916679183,73.21654126224242,Two-Wheeler,Divider,Brake Failure,Minor Injury,Clear,0,Vadodara Rural,Minor Injury accident at Kapurai Bridge (NH-48) involving Two-Wheeler and Divider. Cause: Brake Failure.
fec9bd24-88c0-4577-8b30-2d330228e36d,2025-09-26T03:15:47.639795,Jambuva Bridge,22.227769656732352,73.19040668970248,Bus,None,Brake Failure,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Jambuva Bridge involving Bus and None. Cause: Brake Failure.
55ed5c6d-62a7-4ef2-a816-be57631da229,2025-05-04T11:43:21.639795,Padamla,22.378597129340246,73.15101350669852,Truck,Truck,Wrong Side Driving,Major Injury,Clear,1,Vadodara Rural,Major Injury accident at Padamla involving Truck and Truck. Cause: Wrong Side Driving.
de0abaee-05fa-4aec-9e34-7249dbbf908c,2025-04-23T04:19:17.639795,Dena Intersection,22.33558314290954,73.2499573887657,Two-Wheeler,Truck,Brake Failure,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Dena Intersection involving Two-Wheeler and Truck. Cause: Brake Failure.
f034bfff-0fab-4729-b32f-c68846572cb1,2025-07-17T15:12:35.639795,Golden Chowkdi,22.34458177481509,73.23500031080523,Pedestrian,None,Brake Failure,Fatal,Clear,1,Harni,Fatal accident at Golden Chowkdi involving Pedestrian and None. Cause: Brake Failure.
deb4c364-d2cc-4029-9233-bfb535902b92,2024-10-24T22:52:37.639795,Tarsali Bridge,22.244346643612623,73.20334570310139,Car,Two-Wheeler,Pothole,Minor Injury,Clear,0,Makarpura,Minor Injury accident at Tarsali Bridge involving Car and Two-Wheeler. Cause: Pothole.
00468f5e-cf3d-4a62-8208-a142bb5ab4b0,2024-08-16T11:18:56.639795,Dena Intersection,22.33541973724923,73.25039676707905,Truck,Divider,Wrong Side Driving,Major Injury,Rainy,1,Harni,Major Injury accident at Dena Intersection involving Truck and Divider. Cause: Wrong Side Driving.
0c6bb7ad-a1fa-4b1e-a8ff-d77801993737,2024-11-07T19:49:45.639795,Chhani Jakat Naka,22.353389696292492,73.18312763637134,Auto Rickshaw,Bus,Overtaking,Major Injury,Clear,1,Harni,Major Injury accident at Chhani Jakat Naka involving Auto Rickshaw and Bus. Cause: Overtaking.
b55214db-91c0-4d80-acc6-f048df919b7f,2026-01-22T22:34:53.639795,Jambuva Bridge,22.228006076531845,73.19140642776425,Truck,Tree,Overtaking,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Jambuva Bridge involving Truck and Tree. Cause: Overtaking.
0984ee5b-ed3f-4463-95fb-bbf36006e689,2025-06-10T07:07:36.639795,Tarsali Bridge,22.244455375608133,73.20581949106104,Truck,Two-Wheeler,Pothole,Major Injury,Clear,2,Makarpura,Major Injury accident at Tarsali Bridge involving Truck and Two-Wheeler. Cause: Pothole.
a6ccbf03-6b4b-4ac8-a61f-5da5f65c5495,2024-08-01T18:22:54.639795,Jambuva Bridge,22.227934399603924,73.18911243823547,Two-Wheeler,Two-Wheeler,Brake Failure,Minor Injury,Clear,0,Harni,Minor Injury accident at Jambuva Bridge involving Two-Wheeler and Two-Wheeler. Cause: Brake Failure.
a29e2a02-477e-4376-a2d3-f48d955cc5ce,2025-11-24T07:32:13.639795,Tarsali Bridge,22.245335545442074,73.20362040012519,Pedestrian,None,Overtaking,Fatal,Clear,1,Makarpura,Fatal accident at Tarsali Bridge involving Pedestrian and None. Cause: Overtaking.
38a07a09-96cb-47d5-8f2e-269da199fcf9,2025-09-05T15:22:18.639795,Jambuva Bridge,22.229804537750198,73.19184062628452,Car,None,Pothole,Fatal,Clear,2,Harni,Fatal accident at Jambuva Bridge involving Car and None. Cause: Pothole.
2c877150-fe4d-48ec-8d5d-fbdfd9270e1a,2024-10-31T11:01:42.639795,Kapurai Bridge (NH-48),22.257550429907226,73.21680395804954,Bus,Two-Wheeler,Drunk Driving,Property Damage Only,Clear,0,Vadodara Rural,Property Damage Only accident at Kapurai Bridge (NH-48) involving Bus and Two-Wheeler. Cause: Drunk Driving.
220efabb-17d3-46ac-b193-030b4d0b735f,2025-10-24T19:36:14.639795,Chhani Jakat Naka,22.354395332667472,73.18569813844316,Truck,Car,Brake Failure,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Chhani Jakat Naka involving Truck and Car. Cause: Brake Failure.
c4599212-e2ba-469e-b2ab-6677be457c97,2025-09-24T04:47:03.639795,Darjipura,22.32944909410751,73.2411393179927,Car,Divider,Speeding,Fatal,Clear,1,Harni,Fatal accident at Darjipura involving Car and Divider. Cause: Speeding.
684941d8-6f09-4e66-9d55-a0834e303128,2024-02-13T16:56:45.639795,Jambuva Bridge,22.22801249142372,73.18860039117237,Auto Rickshaw,Truck,Stray Cattle,Major Injury,Clear,2,Harni,Major Injury accident at Jambuva Bridge involving Auto Rickshaw and Truck. Cause: Stray Cattle.
5c51c5fe-2d07-4c91-91da-c59d56563d09,2025-10-05T06:23:17.639795,Kapurai Bridge (NH-48),22.25609307678532,73.21854019828716,Truck,Divider,Speeding,Fatal,Clear,2,Vadodara Rural,Fatal accident at Kapurai Bridge (NH-48) involving Truck and Divider. Cause: Speeding.
100bc340-b589-4239-8e57-89471d76349d,2024-06-24T19:22:43.639795,Darjipura,22.331542605908155,73.23958878254967,Pedestrian,Auto Rickshaw,Stray Cattle,Major Injury,Clear,1,Harni,Major Injury accident at Darjipura involving Pedestrian and Auto Rickshaw. Cause: Stray Cattle.
02cbe66d-f303-4d9f-8562-84d8cfeae1d4,2024-06-26T06:40:13.639795,Jambuva Bridge,22.228742567338198,73.1908672537648,Truck,Truck,Drunk Driving,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Jambuva Bridge involving Truck and Truck. Cause: Drunk Driving.
bf469759-3e06-4641-8d7e-2253468d54c4,2025-02-27T06:42:20.639795,Chhani Jakat Naka,22.356334944389204,73.18350078322985,Two-Wheeler,None,Drunk Driving,Fatal,Clear,1,Harni,Fatal accident at Chhani Jakat Naka involving Two-Wheeler and None. Cause: Drunk Driving.
e91c1bd5-d99b-4c37-b600-48af4403d895,2024-05-30T11:58:48.639795,Chhani Jakat Naka,22.356651240728233,73.18315722838338,Auto Rickshaw,Truck,Wrong Side Driving,Fatal,Clear,3,Harni,Fatal accident at Chhani Jakat Naka involving Auto Rickshaw and Truck. Cause: Wrong Side Driving.
d795507e-7161-43d8-9bde-d3a02eec9a78,2025-02-02T07:59:54.639795,Tarsali Bridge,22.24676510972114,73.20339766350808,Pedestrian,Truck,Speeding,Property Damage Only,Clear,0,Makarpura,Property Damage Only accident at Tarsali Bridge involving Pedestrian and Truck. Cause: Speeding.
8c47e45f-d6bf-4d5d-b6a6-30fb99f01735,2024-07-19T20:57:35.639795,Jambuva Bridge,22.22902414032971,73.19022087063604,Auto Rickshaw,None,Pothole,Major Injury,Clear,1,Harni,Major Injury accident at Jambuva Bridge involving Auto Rickshaw and None. Cause: Pothole.
8dd90732-e2e9-4e72-9bf8-a0d71f6d2d97,2025-10-15T14:50:31.639795,Jambuva Bridge,22.22906188184726,73.18885528383208,Two-Wheeler,Divider,Pothole,Property Damage Only,Clear,0,Harni,Property Damage Only accident at Jambuva Bridge involving Two-Wheeler and Divider. Cause: Pothole.
4c9569ff-13dd-42ae-a2fe-7eb514384d0c,2025-11-02T17:16:26.639795,Dena Intersection,22.333350891100903,73.25192685027201,Car,Truck,Pothole,Minor Injury,Clear,0,Harni,Minor Injury accident at Dena Intersection involving Car and Truck. Cause: Pothole.
d4ab8ecd-c399-4bd9-903d-95b61462dd5c,2024-12-03T14:24:58.639795,Golden Chowkdi,22.344465980241605,73.23409429594908,Car,Truck,Pothole,Minor Injury,Clear,0,Harni,Minor Injury accident at Golden Chowkdi involving Car and Truck. Cause: Pothole.
